n_train_data.name	class	sid	corpus_id	gender	acted	arousal	valence	featfile	image
/home/jkim/Corpus/recola_wav/P39_33.wav	10	39	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P39_33.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P39_33/
/home/jkim/Corpus/recola_wav/P39_34.wav	10	39	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P39_34.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P39_34/
/home/jkim/Corpus/recola_wav/P39_35.wav	2	39	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P39_35.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P39_35/
/home/jkim/Corpus/recola_wav/P39_36.wav	10	39	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P39_36.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P39_36/
/home/jkim/Corpus/recola_wav/P39_37.wav	3	39	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P39_37.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P39_37/
/home/jkim/Corpus/recola_wav/P39_38.wav	3	39	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P39_38.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P39_38/
/home/jkim/Corpus/recola_wav/P39_39.wav	2	39	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P39_39.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P39_39/
/home/jkim/Corpus/recola_wav/P39_40.wav	2	39	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P39_40.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P39_40/
/home/jkim/Corpus/recola_wav/P41_0.wav	0	41	7	0	0	0	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_0.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_0/
/home/jkim/Corpus/recola_wav/P41_1.wav	0	41	7	0	0	0	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_1.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_1/
/home/jkim/Corpus/recola_wav/P41_2.wav	0	41	7	0	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_2.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_2/
/home/jkim/Corpus/recola_wav/P41_3.wav	0	41	7	0	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_3.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_3/
/home/jkim/Corpus/recola_wav/P41_4.wav	4	41	7	0	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_4.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_4/
/home/jkim/Corpus/recola_wav/P41_5.wav	0	41	7	0	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_5.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_5/
/home/jkim/Corpus/recola_wav/P41_6.wav	0	41	7	0	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_6.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_6/
/home/jkim/Corpus/recola_wav/P41_7.wav	0	41	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_7.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_7/
/home/jkim/Corpus/recola_wav/P41_8.wav	10	41	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_8.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_8/
/home/jkim/Corpus/recola_wav/P41_9.wav	10	41	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_9.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_9/
/home/jkim/Corpus/recola_wav/P41_10.wav	0	41	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_10.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_10/
/home/jkim/Corpus/recola_wav/P41_11.wav	0	41	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_11.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_11/
/home/jkim/Corpus/recola_wav/P41_12.wav	4	41	7	0	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_12.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_12/
/home/jkim/Corpus/recola_wav/P41_13.wav	4	41	7	0	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_13.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_13/
/home/jkim/Corpus/recola_wav/P41_14.wav	10	41	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_14.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_14/
/home/jkim/Corpus/recola_wav/P41_15.wav	7	41	7	0	0	0	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_15.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_15/
/home/jkim/Corpus/recola_wav/P41_16.wav	10	41	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_16.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_16/
/home/jkim/Corpus/recola_wav/P41_17.wav	0	41	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_17.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_17/
/home/jkim/Corpus/recola_wav/P41_18.wav	0	41	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_18.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_18/
/home/jkim/Corpus/recola_wav/P41_19.wav	5	41	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_19.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_19/
/home/jkim/Corpus/recola_wav/P41_20.wav	5	41	7	0	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_20.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_20/
/home/jkim/Corpus/recola_wav/P41_21.wav	5	41	7	0	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_21.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_21/
/home/jkim/Corpus/recola_wav/P41_22.wav	5	41	7	0	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_22.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_22/
/home/jkim/Corpus/recola_wav/P41_23.wav	5	41	7	0	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_23.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_23/
/home/jkim/Corpus/recola_wav/P41_24.wav	5	41	7	0	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_24.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_24/
/home/jkim/Corpus/recola_wav/P41_25.wav	0	41	7	0	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_25.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_25/
/home/jkim/Corpus/recola_wav/P41_26.wav	8	41	7	0	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_26.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_26/
/home/jkim/Corpus/recola_wav/P41_27.wav	8	41	7	0	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_27.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_27/
/home/jkim/Corpus/recola_wav/P41_28.wav	4	41	7	0	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_28.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_28/
/home/jkim/Corpus/recola_wav/P41_29.wav	8	41	7	0	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_29.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_29/
/home/jkim/Corpus/recola_wav/P41_30.wav	4	41	7	0	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_30.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_30/
/home/jkim/Corpus/recola_wav/P41_31.wav	8	41	7	0	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_31.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_31/
/home/jkim/Corpus/recola_wav/P41_32.wav	8	41	7	0	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_32.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_32/
/home/jkim/Corpus/recola_wav/P41_33.wav	0	41	7	0	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_33.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_33/
/home/jkim/Corpus/recola_wav/P41_34.wav	5	41	7	0	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_34.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_34/
/home/jkim/Corpus/recola_wav/P41_35.wav	10	41	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_35.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_35/
/home/jkim/Corpus/recola_wav/P41_36.wav	6	41	7	0	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_36.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_36/
/home/jkim/Corpus/recola_wav/P41_37.wav	7	41	7	0	0	0	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_37.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_37/
/home/jkim/Corpus/recola_wav/P41_38.wav	0	41	7	0	0	0	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_38.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_38/
/home/jkim/Corpus/recola_wav/P41_39.wav	10	41	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_39.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_39/
/home/jkim/Corpus/recola_wav/P41_40.wav	0	41	7	0	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_40.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_40/
/home/jkim/Corpus/recola_wav/P41_41.wav	0	41	7	0	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_41.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_41/
/home/jkim/Corpus/recola_wav/P41_42.wav	0	41	7	0	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_42.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_42/
/home/jkim/Corpus/recola_wav/P41_43.wav	5	41	7	0	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_43.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_43/
/home/jkim/Corpus/recola_wav/P41_44.wav	5	41	7	0	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_44.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_44/
/home/jkim/Corpus/recola_wav/P41_45.wav	5	41	7	0	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_45.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_45/
/home/jkim/Corpus/recola_wav/P41_46.wav	5	41	7	0	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_46.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_46/
/home/jkim/Corpus/recola_wav/P41_47.wav	10	41	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_47.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_47/
/home/jkim/Corpus/recola_wav/P41_48.wav	0	41	7	0	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_48.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_48/
/home/jkim/Corpus/recola_wav/P41_49.wav	0	41	7	0	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_49.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_49/
/home/jkim/Corpus/recola_wav/P41_50.wav	0	41	7	0	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_50.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_50/
/home/jkim/Corpus/recola_wav/P41_51.wav	0	41	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_51.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_51/
/home/jkim/Corpus/recola_wav/P41_52.wav	0	41	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_52.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_52/
/home/jkim/Corpus/recola_wav/P42_0.wav	0	42	7	1	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_0.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P42_0/
/home/jkim/Corpus/recola_wav/P42_1.wav	6	42	7	1	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_1.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P42_1/
/home/jkim/Corpus/recola_wav/P42_2.wav	1	42	7	1	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_2.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P42_2/
/home/jkim/Corpus/recola_wav/P42_3.wav	0	42	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_3.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P42_3/
/home/jkim/Corpus/recola_wav/P42_4.wav	10	42	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_4.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P42_4/
/home/jkim/Corpus/recola_wav/P42_5.wav	2	42	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_5.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P42_5/
/home/jkim/Corpus/recola_wav/P42_6.wav	2	42	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_6.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P42_6/
/home/jkim/Corpus/recola_wav/P42_7.wav	2	42	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_7.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P42_7/
/home/jkim/Corpus/recola_wav/P42_8.wav	2	42	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_8.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P42_8/
/home/jkim/Corpus/recola_wav/P42_9.wav	5	42	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_9.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P42_9/
/home/jkim/Corpus/recola_wav/P42_10.wav	10	42	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_10.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P42_10/
/home/jkim/Corpus/recola_wav/P42_11.wav	6	42	7	1	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_11.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P42_11/
/home/jkim/Corpus/recola_wav/P42_12.wav	8	42	7	1	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_12.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P42_12/
/home/jkim/Corpus/recola_wav/P42_13.wav	0	42	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_13.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P42_13/
/home/jkim/Corpus/recola_wav/P42_14.wav	0	42	7	1	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_14.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P42_14/
/home/jkim/Corpus/recola_wav/P42_15.wav	4	42	7	1	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_15.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P42_15/
/home/jkim/Corpus/recola_wav/P42_16.wav	8	42	7	1	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_16.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P42_16/
/home/jkim/Corpus/recola_wav/P42_17.wav	3	42	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_17.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P42_17/
/home/jkim/Corpus/recola_wav/P42_18.wav	5	42	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_18.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P42_18/
/home/jkim/Corpus/recola_wav/P42_19.wav	0	42	7	1	0	0	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_19.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P42_19/
/home/jkim/Corpus/recola_wav/P42_20.wav	2	42	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_20.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P42_20/
/home/jkim/Corpus/recola_wav/P42_21.wav	10	42	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_21.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P42_21/
/home/jkim/Corpus/recola_wav/P42_22.wav	10	42	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_22.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P42_22/
/home/jkim/Corpus/recola_wav/P42_23.wav	5	42	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_23.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P42_23/
/home/jkim/Corpus/recola_wav/P42_24.wav	3	42	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_24.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P42_24/
/home/jkim/Corpus/recola_wav/P42_25.wav	3	42	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_25.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P42_25/
/home/jkim/Corpus/recola_wav/P42_26.wav	8	42	7	1	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_26.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P42_26/
/home/jkim/Corpus/recola_wav/P43_0.wav	5	43	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P43_0.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P43_0/
/home/jkim/Corpus/recola_wav/P43_1.wav	0	43	7	1	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P43_1.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P43_1/
/home/jkim/Corpus/recola_wav/P43_2.wav	4	43	7	1	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P43_2.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P43_2/
/home/jkim/Corpus/recola_wav/P43_3.wav	5	43	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P43_3.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P43_3/
/home/jkim/Corpus/recola_wav/P43_4.wav	3	43	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P43_4.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P43_4/
/home/jkim/Corpus/recola_wav/P43_5.wav	8	43	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P43_5.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P43_5/
/home/jkim/Corpus/recola_wav/P43_6.wav	4	43	7	1	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P43_6.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P43_6/
/home/jkim/Corpus/recola_wav/P43_7.wav	10	43	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P43_7.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P43_7/
/home/jkim/Corpus/recola_wav/P43_8.wav	10	43	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P43_8.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P43_8/
/home/jkim/Corpus/recola_wav/P43_9.wav	5	43	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P43_9.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P43_9/
/home/jkim/Corpus/recola_wav/P43_10.wav	0	43	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P43_10.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P43_10/
