n_train_data.name	class	sid	corpus_id	gender	acted	arousal	valence	featfile
/home/jkim/Corpus/recola_wav/P37_16.wav	3	37	7	1	0	0.440469196	-0.90652453	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P37_16.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/37_16/
/home/jkim/Corpus/recola_wav/P37_18.wav	2	37	7	1	0	-1	-0.912351909	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P37_18.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/37_18/
/home/jkim/Corpus/recola_wav/P37_20.wav	3	37	7	1	0	0.573018827	-0.469381021	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P37_20.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/37_20/
/home/jkim/Corpus/recola_wav/P37_21.wav	3	37	7	1	0	0.964327796	-0.359550445	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P37_21.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/37_21/
/home/jkim/Corpus/recola_wav/P37_22.wav	2	37	7	1	0	-0.688745328	-0.803143803	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P37_22.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/37_22/
/home/jkim/Corpus/recola_wav/P37_23.wav	2	37	7	1	0	-0.983856568	-0.933547359	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P37_23.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/37_23/
/home/jkim/Corpus/recola_wav/P37_24.wav	2	37	7	1	0	-0.56643291	-0.930597264	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P37_24.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/37_24/
/home/jkim/Corpus/recola_wav/P37_25.wav	2	37	7	1	0	-0.709904547	-0.9020009	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P37_25.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/37_25/
/home/jkim/Corpus/recola_wav/P37_26.wav	2	37	7	1	0	-0.190725836	-0.919671091	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P37_26.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/37_26/
/home/jkim/Corpus/recola_wav/P37_28.wav	0	37	7	1	0	-0.089408107	-0.010537162	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P37_28.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/37_28/
/home/jkim/Corpus/recola_wav/P39_0.wav	0	39	7	1	0	0.268968499	-0.21712663	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P39_0.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P39_0/
/home/jkim/Corpus/recola_wav/P39_1.wav	0	39	7	1	0	0.513208679	0.070244352	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P39_1.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P39_1/
/home/jkim/Corpus/recola_wav/P39_4.wav	0	39	7	1	0	0.086828076	0.200224457	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P39_4.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P39_4/
/home/jkim/Corpus/recola_wav/P39_8.wav	0	39	7	1	0	-0.04578489	0.221052713	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P39_8.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P39_8/
/home/jkim/Corpus/recola_wav/P39_9.wav	0	39	7	1	0	-0.192855661	0.158876719	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P39_9.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P39_9/
/home/jkim/Corpus/recola_wav/P39_10.wav	0	39	7	1	0	-0.196195912	-0.149572346	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P39_10.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/39_10/
/home/jkim/Corpus/recola_wav/P39_12.wav	0	39	7	1	0	0.641708651	-0.023609119	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P39_12.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/39_12/
/home/jkim/Corpus/recola_wav/P39_14.wav	0	39	7	1	0	0.002200067	-0.200995616	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P39_14.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/39_14/
/home/jkim/Corpus/recola_wav/P39_15.wav	3	39	7	1	0	0.751591902	-0.189203943	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P39_15.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/39_15/
/home/jkim/Corpus/recola_wav/P39_16.wav	3	39	7	1	0	0.865721534	-0.321127558	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P39_16.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/39_16/
/home/jkim/Corpus/recola_wav/P39_17.wav	0	39	7	1	0	-0.065247321	0.270723867	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P39_17.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/39_17/
/home/jkim/Corpus/recola_wav/P39_18.wav	0	39	7	1	0	-0.126416502	-0.080643243	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P39_18.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/39_18/
/home/jkim/Corpus/recola_wav/P39_20.wav	0	39	7	1	0	0.259089222	0.145402913	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P39_20.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/39_20/
/home/jkim/Corpus/recola_wav/P39_23.wav	0	39	7	1	0	-0.181316067	-0.222919784	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P39_23.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/39_23/
/home/jkim/Corpus/recola_wav/P39_24.wav	0	39	7	1	0	-0.047747911	-0.18673162	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P39_24.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/39_24/
/home/jkim/Corpus/recola_wav/P39_26.wav	0	39	7	1	0	0.214174011	-0.192401262	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P39_26.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/39_26/
/home/jkim/Corpus/recola_wav/P39_27.wav	0	39	7	1	0	0.003434671	-0.052795473	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P39_27.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/39_27/
/home/jkim/Corpus/recola_wav/P39_28.wav	0	39	7	1	0	-0.027245246	0.198456017	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P39_28.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/39_28/
/home/jkim/Corpus/recola_wav/P39_31.wav	0	39	7	1	0	-0.360514497	0.112654086	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P39_31.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/39_31/
/home/jkim/Corpus/recola_wav/P39_35.wav	2	39	7	1	0	-0.298125353	-1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P39_35.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/39_35/
/home/jkim/Corpus/recola_wav/P39_37.wav	3	39	7	1	0	0.592352699	-0.474971028	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P39_37.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/39_37/
/home/jkim/Corpus/recola_wav/P39_38.wav	3	39	7	1	0	0.82398437	-0.335815946	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P39_38.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/39_38/
/home/jkim/Corpus/recola_wav/P39_39.wav	2	39	7	1	0	-0.372532885	-0.80327786	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P39_39.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/39_39/
/home/jkim/Corpus/recola_wav/P39_40.wav	2	39	7	1	0	-0.367440474	-0.758501857	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P39_40.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/39_40/
/home/jkim/Corpus/recola_wav/P41_0.wav	0	41	7	0	0	-0.143873016	0.090075016	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_0.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_0/
/home/jkim/Corpus/recola_wav/P41_1.wav	0	41	7	0	0	-0.111576224	0.225095289	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_1.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_1/
/home/jkim/Corpus/recola_wav/P41_2.wav	0	41	7	0	0	0.212222224	-0.076705514	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_2.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_2/
/home/jkim/Corpus/recola_wav/P41_3.wav	0	41	7	0	0	0.321709404	0.066187515	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_3.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_3/
/home/jkim/Corpus/recola_wav/P41_5.wav	0	41	7	0	0	0.150948512	0.176841433	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_5.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_5/
/home/jkim/Corpus/recola_wav/P41_6.wav	0	41	7	0	0	0.1497019	-0.017592039	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_6.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_6/
/home/jkim/Corpus/recola_wav/P41_7.wav	0	41	7	0	0	-0.041811108	-0.102615459	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_7.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P41_7/
/home/jkim/Corpus/recola_wav/P41_10.wav	0	41	7	0	0	-0.224682536	-0.131082332	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_10.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/41_10/
/home/jkim/Corpus/recola_wav/P41_11.wav	0	41	7	0	0	-0.001759256	-0.020425664	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_11.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/41_11/
/home/jkim/Corpus/recola_wav/P41_17.wav	0	41	7	0	0	-0.258271604	-1.73E-01	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_17.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/41_17/
/home/jkim/Corpus/recola_wav/P41_18.wav	0	41	7	0	0	-0.26323232	-0.182583326	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_18.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/41_18/
/home/jkim/Corpus/recola_wav/P41_25.wav	0	41	7	0	0	0.427017544	0.065041679	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_25.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/41_25/
/home/jkim/Corpus/recola_wav/P41_33.wav	0	41	7	0	0	0.199022224	-0.223607152	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_33.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/41_33/
/home/jkim/Corpus/recola_wav/P41_38.wav	0	41	7	0	0	-0.102920632	0.282911492	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_38.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/41_38/
/home/jkim/Corpus/recola_wav/P41_40.wav	0	41	7	0	0	0.18003108	-0.073673925	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_40.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/41_40/
/home/jkim/Corpus/recola_wav/P41_41.wav	0	41	7	0	0	0.240269364	0.064464905	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_41.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/41_41/
/home/jkim/Corpus/recola_wav/P41_42.wav	0	41	7	0	0	0.234008892	-0.1853678	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_42.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/41_42/
/home/jkim/Corpus/recola_wav/P41_48.wav	0	41	7	0	0	0.181488572	-0.245364147	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_48.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/41_48/
/home/jkim/Corpus/recola_wav/P41_49.wav	0	41	7	0	0	0.240613028	-0.216938255	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_49.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/41_49/
/home/jkim/Corpus/recola_wav/P41_50.wav	0	41	7	0	0	0.050833336	-0.076003574	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_50.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/41_50/
/home/jkim/Corpus/recola_wav/P41_51.wav	0	41	7	0	0	-0.210421456	-0.071903286	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_51.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/41_51/
/home/jkim/Corpus/recola_wav/P41_52.wav	0	41	7	0	0	-0.117178524	-0.101300168	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P41_52.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/41_52/
/home/jkim/Corpus/recola_wav/P42_0.wav	0	42	7	1	0	0.355456804	0.063738284	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_0.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P42_0/
/home/jkim/Corpus/recola_wav/P42_2.wav	1	42	7	1	0	0.327221904	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_2.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P42_2/
/home/jkim/Corpus/recola_wav/P42_3.wav	0	42	7	1	0	-0.160322787	-0.182067037	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_3.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P42_3/
/home/jkim/Corpus/recola_wav/P42_5.wav	2	42	7	1	0	-0.671803323	-0.933794822	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_5.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P42_5/
/home/jkim/Corpus/recola_wav/P42_6.wav	2	42	7	1	0	-0.759834737	-0.664710972	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_6.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P42_6/
/home/jkim/Corpus/recola_wav/P42_7.wav	2	42	7	1	0	-1	-0.686659773	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_7.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P42_7/
/home/jkim/Corpus/recola_wav/P42_8.wav	2	42	7	1	0	-0.313681262	-0.789969539	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_8.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P42_8/
/home/jkim/Corpus/recola_wav/P42_13.wav	0	42	7	1	0	0.503894303	-0.075294236	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_13.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/42_13/
/home/jkim/Corpus/recola_wav/P42_14.wav	0	42	7	1	0	0.163583177	0.101007347	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_14.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/42_14/
/home/jkim/Corpus/recola_wav/P42_17.wav	3	42	7	1	0	0.75940863	-0.474891191	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_17.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/42_17/
/home/jkim/Corpus/recola_wav/P42_19.wav	0	42	7	1	0	-0.341471916	0.039284814	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_19.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/42_19/
/home/jkim/Corpus/recola_wav/P42_20.wav	2	42	7	1	0	-0.952271733	-0.759505871	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_20.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/42_20/
/home/jkim/Corpus/recola_wav/P42_24.wav	3	42	7	1	0	0.702388709	-0.886501296	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_24.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/42_24/
/home/jkim/Corpus/recola_wav/P42_25.wav	3	42	7	1	0	0.604408994	-0.692674589	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P42_25.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/42_25/
/home/jkim/Corpus/recola_wav/P43_1.wav	0	43	7	1	0	0.377407777	0.115862087	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P43_1.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P43_1/
/home/jkim/Corpus/recola_wav/P43_4.wav	3	43	7	1	0	0.750390028	-0.265839302	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P43_4.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P43_4/
/home/jkim/Corpus/recola_wav/P43_10.wav	0	43	7	1	0	0.490684024	-0.228432468	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P43_10.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/43_10/
/home/jkim/Corpus/recola_wav/P43_11.wav	3	43	7	1	0	0.818093206	-0.417800492	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P43_11.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/43_11/
/home/jkim/Corpus/recola_wav/P43_13.wav	3	43	7	1	0	0.510543038	-0.396504945	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P43_13.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/43_13/
/home/jkim/Corpus/recola_wav/P43_17.wav	0	43	7	1	0	0.161344439	-0.06325896	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P43_17.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/43_17/
/home/jkim/Corpus/recola_wav/P43_18.wav	2	43	7	1	0	-0.305479714	-0.650676073	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P43_18.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/43_18/
/home/jkim/Corpus/recola_wav/P43_20.wav	1	43	7	1	0	0.579256069	0.633806533	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P43_20.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/43_20/
/home/jkim/Corpus/recola_wav/P43_23.wav	2	43	7	1	0	-0.350692139	-0.670094565	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P43_23.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/43_23/
/home/jkim/Corpus/recola_wav/P43_25.wav	3	43	7	1	0	0.808256468	-0.101179339	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P43_25.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/43_25/
/home/jkim/Corpus/recola_wav/P43_26.wav	2	43	7	1	0	-0.629706083	-0.676902013	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P43_26.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/43_26/
/home/jkim/Corpus/recola_wav/P43_27.wav	2	43	7	1	0	-0.455145478	-0.691639023	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P43_27.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/43_27/
/home/jkim/Corpus/recola_wav/P43_28.wav	2	43	7	1	0	-0.745716211	-0.895862543	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P43_28.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/43_28/
/home/jkim/Corpus/recola_wav/P43_29.wav	2	43	7	1	0	-0.409227874	-0.915237596	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P43_29.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/43_29/
/home/jkim/Corpus/recola_wav/P43_31.wav	0	43	7	1	0	0.328744287	-0.200920742	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P43_31.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/43_31/
/home/jkim/Corpus/recola_wav/P43_32.wav	0	43	7	1	0	0.119835264	-0.166087296	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P43_32.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/43_32/
/home/jkim/Corpus/recola_wav/P43_33.wav	0	43	7	1	0	-0.112687114	-0.105076156	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P43_33.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/43_33/
/home/jkim/Corpus/recola_wav/P43_37.wav	3	43	7	1	0	0.516542136	-0.505365063	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P43_37.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/43_37/
/home/jkim/Corpus/recola_wav/P43_38.wav	3	43	7	1	0	0.53883171	-0.48861483	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P43_38.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/43_38/
/home/jkim/Corpus/recola_wav/P43_39.wav	3	43	7	1	0	0.614045259	-0.440144183	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P43_39.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/43_39/
/home/jkim/Corpus/recola_wav/P45_1.wav	0	45	7	1	0	0.386118862	-0.040733868	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P45_1.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P45_1/
/home/jkim/Corpus/recola_wav/P45_5.wav	3	45	7	1	0	0.684005832	-0.665076473	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P45_5.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P45_5/
/home/jkim/Corpus/recola_wav/P45_6.wav	3	45	7	1	0	0.682708738	-0.50879109	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P45_6.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P45_6/
